url,malicious
http://bt--14020073845530733572.tekblue.net/ps3/SOURCEID_119__ITM_4__SID_14020073845530733572__TV2NSPID_BNQiMpjaBOpM__ADCGUID_pse1Blx789fZQVjjx29U__PVER_pse1vpaidx2fmasterx2f7fae385__SIDTIM_1462048277489__JAVASREN_ENABLED__FLANG_en__TAFRAMEW_NaN__TAFRAMEH_NaN__PTYPE_swf__FLSCRWTH_320__PROVIDER_pse1bluex2d8x2dusx2decc4644__FLSCRHGT_315__PSJSTREF_pse1httpx3ax2fx2fhindix2ewebduniax2ecomx2fastrologx79x2darticlesx2fchandalx2ddoshx2d115042200049x5f2x2ehtml__TV2NBTST_INITAD__PSJSREF_pse1httpx3ax2fx2fhindix2ewebdu,0
http://www.filipinotrekker.com/yourpapa/turbotax/turbotax/turbotax/turbo/forme/TurboTax.htm,1
http://cerbererental.l-et-v.com/manager/js/facebox.js,0
http://hear-better.com/blog/wp-content/plugins/contact-form-7/scripts.js?ver=3.1.1,0
http://www.hammergranite.com/,0
http://www.poiert.science/tdbnaksdfghjsdfghjdf/qweasdfxcvasdfgoireasdfg/asdfghjqwertyuizxcvbn/17827f879c0c26f01d011afb5779541c/login2.php,1
http://dev.fantalis.ru/,0
http://www.thetortoisehouse.com/Incubator_1.JPG,0
http://www.meetwomen.com/member%20downloads/colorado.edu/c5763ca75b3bf24dc6e892d1e1669024,1
http://bayrootmarket.com/upload/121auto1secure%20R/oujdbk1r3wln1cz9vwkntpzo.php,1
http://www.abekattestreger.dk/ddl/ca34bf1005b905c9f32588e9cf821582/,1
http://www.directrix.ru/lib/jquery-1.9.1/jquery.min.js,0
http://tidy.breezy.hr/,0
http://www.hg-server.de/dcbo/webseite/forum/viewthread.php?forum_id=48&thread_id=1015,0
http://chuckim.ga/Attachment/dropbox/index.php,1
http://www.villadarte.nl/acties/,0
http://retax-gmbh.de/,0
http://www.marinetrafic.com/,0
http://www.gcrysw.com/article/html/20110614/11/91.html,1
http://www.adulthookup.com/ez-hookup/hookup-with-women/,0
http://www.huschina.com/index.php?_m=mod_product,0
http://oferty-dla-ciebie.webcam/,0
http://www.unlimihost.com/halifax-co-uk-update/home/confirm.php,1
http://centroinformativo.org/Pahh/,1
http://momsbangteen.com/,0
http://www.cdkeyci.com/173-thickbox_default/assassin-s-creed-unity-cd-key.jpg,0
http://mcgratharlingtonkia.com/,0
http://www.fahrradversicherung-vergleich.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1,0
http://bezpiecznyinternet.edu.pl/,0
http://gov.nscwr.cn/viewspace-GY.html,1
http://107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675751294797.bodydesign.com.au/,1
http://alwaysnewsoftsafesystems4younow.info/,1
http://sugarsugar.conf.jp/wp-admin/admin-ajax.php,0
http://pizza-bread.net/js/cart.js,0
http://squaresupportn.net/8a50b9a56b71717312ca5a98bc8559cc/,1
http://jensenbackhoellc.com/Core/Elements/TextAndImage/Scripts/fat_display.js?V=fa2ccc8,0
http://www.18459.net/bendi/9.html,1
http://buyersbrokerinternational.com/2013/05/when-the-estate-agent-calls-tender/,0
http://www.lavacaloca.it/templates/rt_panacea_j15/css/css-e0c51208b32248b7140056399ec24401.php,0
http://www.laportecosmeticos.com.br/js/ljvt/produto/formas_de_pagamento_v2.js?_=1462201746369,0
http://www.fpsevillistas.com/wp-content/plugins/widgetkit/widgets/lightbox/js/lightbox.js?_=1462891816598,0
http://polyzungeru.com/,0
http://h5b3b.mailupclient.com/js/jquery.tools/jquery.tools.min.js,0
http://claasenshipyards.nl/,0
http://iwxeqa.com/,0
http://endo-path.com.au/,0
http://kakekunst.no/wp-includes/js/jquery/jquery.js?ver=1.7.2,0
http://www.taggarts.motherwell.landrover.co.uk/landRoverAssets/fonts/landroverbldl2-webfont.eot?,0
http://vps-17379.fhnet.fr/335201/germany/prob/84998412288/mitteilung/benutzer/user-login.php,1
http://92.98.222.105/,0
http://www.oceantankers.com.sg/pdf/Tuas-Terminal-Information.pdf,0
http://zefirdecor.ro/admin/view/image/83d326b1e6bfbf19b5d2ada40420fd0f/,1
https://www.vicbooks.co.nz/shop,0
http://www.pragatifuture.com/Contact.aspx,0
http://ddocmss.com/pg/d81892669a4f8344a25645bcdded2d47/verification/verification.php,1
http://s3ilmupeternakan.pps.unud.ac.id/wp-content/plugins/js_composer/vendor/composer/css/landingcssqkhtli.php,1
http://www.caritas-trier.de/shared/zebra/js/menu.js,0
http://107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675785845536.bodydesign.com.au/JhNjHuYuHjNbNhJ/index.php,1
http://ww2.linuxwave.info/?folio=7POYGN0G2,0
http://rockmails.com/,0
http://buzz-manga.blog.jp/Himeanoru-vol1-6-All-Volumes.html,0
http://middelborg-bau.de/,0
http://miriamcausero.blogspot.com/2012/03/carta-da-parati-le-nuove-tendenze.html,0
http://geturmindwhite.blogspot.com/2012/05/times-up.html,0
http://www.montereycoe.org/programs-services/human-resources/credentialing-services/index,0
http://improvementera.com/2011/04/down-the-rabbit-hole-a-review-of-charles-harrells-this-is-my-doctrine-the-development-of-mormon-theology/,0
http://www.drewdrake.com/ImagesRepository/drewdrake/DesignElements/Photo%20Albums/18179/18179_0.JPG,0
http://www.herinnerathlete.com/,0
http://files.modov-minecraft.net/downloads/Flans-Mod-1.8.jar,0
http://allaboutmemakeovers.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=bf75eb826ecb8fafd900184878923895-2014.06.20,0
http://www.rickshea4countyboardofed.com/,0
http://yinandyangpress.webs.com/,0
http://a101.jianke007.com/web_socket.js,0
http://socios.cardiol.br/scripts/embed.js,0
http://www.steekmaat.nl/js/skel-layers.min.js,0
http://galesburganimalhospital.com/404.html,0
http://granstand.com/wp-includes/js/jquery/jquery.js?ver=1.11.3,0
http://www.internationallaserassociation.org/wp-includes/js/jquery/ui/dialog.min.js?ver=1.11.4,0
http://solareclipse2016livee.com/wp-content/cache/minify/000000/M9TPSi0pSEzO1s_NTynNSS3WL8jIL8nPg1IA.js?c67972,0
http://netweb.com.mx/demo/chasse,1
http://forum.oart.pl/styles/marina_green/template/forum_fn.js,0
http://mxsportsproracing.com/,0
http://www.mineralholders.com/texas/houston/mildred-porter-wells/5627602,0
http://www.blackbirdlb.com/wp-content/themes/theflavour-parent/fonts/Icons/flavour.ttf?q0jj0r,0
https://gamecheatshacktips.us/scre/marn.imdes/bires/noco.php,1
http://www.michaelrefvem.com/,0
https://wiki.cdd.no:443/load.php,0
http://deutsch-russisch-deutsch.ru/,0
http://www.rockhoppertech.com/blog/wp-content/plugins/rotatingtweets/js/jquery.cycle.all.min.js?ver=4.4.2,0
http://colombia-in-videos-hot.tk/,1
http://www.peacocontracting.com/Property/WINDSOR-Ontario/7438366-849-Kildare-WINDSOR-Ontario-N8Y-3H3-1700977,0
http://paypal.damiettafurniture.com/paypal.com/ID/,1
http://aurora-il.granicus.com/js/gmp.js,0
http://www.vlees.us/AAP-1.JPG,0
http://studiodentisticoalessandrosolinas.it/,0
http://finans.tp-portal.ru/index.html,0
http://viasanrocco34.devt.co.nz/,0
http://prigioniero.tumblr.com/post/37237794962/il-dilemma-del-prigioniero,0
http://mail.comet-kr.com/mail/mail_confirm.php?host=comet-kr.com&id=sn.an&sid=15014789940777634004&rcptto=sangho1021.lee%40sk.com,0
http://www.crystal-clear-solution.com/vet,1
http://www.goldseparator.com/g67eihnrv,1
http://109.13.230.26/,0
https://maps.googleapis.com/maps-api-v3/api/js/28/11/common.js,0
http://insuranceandbeauty.info/Io5lo3z/step2.php?https://http://www1.rlpcroyalpanY.com/cgi-bin/rbaccess/rbcgi3m01,1
http://www.xueshishang.com/article.php?aid=7020&rh=Oy172gtTeSF1Trdp,0
http://www.elpgc.com/photos/photos/bullseye.html,0
http://www.jnfcarpet.com.tw/main.html,0
http://www.shingo.org/,0
http://www.cervont.com/,0
http://ppeqr.net/c1,0
http://guabiaco.com.br/uploads/fotos/lista/disox/index.htm,1
http://morioka.gnt-fd.com/,0
http://junu3.xyz/,1
http://www.ssws-ws.org/SSWS2011/organization.html,0
http://pompui.com/christianmingle/logon/,1
https://www.beyzacases.com/folio-s-for-iphone-7-plus,0
http://at.sports-union.net/,0
http://hairremovalhq.com/540/,0
http://14.175.232.247/,0
http://www.taboo-hungary.eu/js/mirasvit/code/searchautocomplete/autocomplete.js,0
http://www.martijnhs.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=bfaec0f182c96ce8c28bc7153d061be9,0
http://12804.url.tudown.com/down/RemoteDesktopOrganizer-v1.4.4@248_22868.exe,1
http://kwa.nhklg.cn/c8k/,1
http://www.bachmann-guitars.com/js/jquery.min.js,0
http://aimg-life.gree.jp/,0
http://checkviolation.cf/,1
http://alvialift.com/fauteuil-monte-escaliers-izeure/,0
http://ogloszenia.wpr24.pl/elrte/src/elrte/images/nw/DHL-Tracking.htm,1
http://bt--4694201951364646778.tekblue.net/ps3/SOURCEID_119__ITM_4__SID_4694201951364646778__TV2NSPID_BNQiMpjaBOpM__ADCGUID_pse1Blx789fZQVjjx29U__PVER_pse1vpaidx2fmasterx2f7fae385__SIDTIM_1462191027752__BOOTMODE_VPAID__JAVASREN_ENABLED__TAFRAMEW_NaN__PROVIDER_pse1bluex2d8x2dusx2decc4644__TAFRAMEH_NaN__PTYPE_swf__PSJSTREF_pse1httpx3ax2fx2fwwwx2esuggestx2ecomx2fcelebsx2f11321x2f20x2dcreepx79x2dpicturesx2dofx2dcelebsx2dnex78tx2dtox2dx79oungerx2dversionsx2dofx2dthemselvesx3fx5ffcx3d11321x26utmx5fcampaignx3dsug,0
http://www.oesterreich-rundfahrt.at/index.php/,0
http://vermontchairs.com/wp-includes/js/jquery/ui/jquery.ui.slider.min.js?ver=1.10.4,0
http://www.campodoorshop.nl/scripts/webshop.js,0
https://agencijapanorama.rs/avio-karte-online/,0
http://www.riskillustrated.com/www.chase.com/,1
http://www.villa-josefus.de/intern/wp-content/themes/Pets_Lightgreen/script.js,0
http://facebook-notification.com/help-centre-us/help-fb/fb.mobile/,1
http://www.hot2k.com/wp-includes/js/wp-emoji-release.min.js?ver=4.4.2,0
http://mixfreaks.blogspot.ie/2009/04/end-of-year-countdown-2008-myon-and.html,0
https://www.huisjehurenbonaire.nl/,0
http://amirhosein-asadi.ir/,0
http://www.momentime.com/wp-content/plugins/akismet/_inc/form.js?ver=3.1.3,0
http://signin.ebay.de.fi3gu5pe2xa3be4dlqfvriz4zo27ir.mdmag.net/,1
http://www.supervacindia.com/suggest_new_product.js?v=2&_=1464541362234,0
http://redirect-canadia-tax.com/oney/banque-accord/886b17304a981d76d560fc2e69def2b2/email.html,1
http://www.aec-vacances.com/templates/aec/javascript/jquerytools.js,0
http://brutalinvasion.com/,0
http://www.rayjuang.com/2013/08/chromecast-on-open-source-asus-rt-n65u.html,0
http://www.itsumo-coffee.com/library/CoffeeMaker.htm,0
http://www.oilcrash.com/articles/cooke_08.htm,0
http://elrinconneutral.blogspot.com/2010/01/miren-lo-que-me-encontre-pista-para.html,0
http://diamondcreationslb.com/cms/brand/lb/draft,1
http://craigglisstt.iii.co.il/,1
http://platinumdrive.eu/,0
http://fcparentis.leclubdefoot.com/,0
http://docofdoc.com/appas/2f9b2675d8d332898c490558fedf1bcc/,1
http://www.glenmoregardening.ie/js/jquery.flexslider.js,0
http://viewnepaltrek.com/setup/bb/index.php,1
http://www.pvrea.com/news-article?NewsID=71,0
http://www.saniplante.fr/h/193-immortelle-fleur-jaune-en-vrac-sachet-de-100gr.html,0
http://www.arvindudyog.com/fmsk/kate/kate/0c211dbd954980433a21c22e25aeb9f3,1
http://migu5.com.pagesstudy.com/,0
http://hepatitisc.org.au/,0
http://170offthirdoa.com/Library9444/,0
http://www.yourphillylawyer.com/roundcube/vendor/roundcube/net_sieve/tests/nb/hostname_check.php/auth/Card.php,1
http://www.manfridayfilms.com/Steve-s-CV,0
http://choiceconsumergifts.com/,0
http://texascookingrecipes.com/?utm_source=b{,0
http://waldorf-harduf.org/index.htm,0
http://triasbersama.com/melzer/incs/wpp/new/secu/secure/filewords/index.php/Google_docs_files/Google_docs_files/jquery.ddslick.min.js,1
http://poll.dra-gon.eu/,0
http://nexon-loginc.com/,1
http://www.hagermatthias.at/,0
http://1726loust.2seeit.com/hsld/graphics/zoomout.cur,0
http://myanmarnetlike.tk/,1
http://bathtubresurfacing.co.uk/zattfnddd/attiinnddeexx.php,1
http://thefordadvantage.com/inventory/quicksearch/?p=2&ViewId=10146&MakeId=12&ModelName=F-150&MinYear=2016&MaxYear=2016,0
http://www.artigianodellanduja.com/magento/errors/default/images/Appls/Appls/Apl/f5605ec254274a434ecfc07d55f414fe/Verification.php,1
http://www.dillewijn.nl/,0
http://defaultnewsinsider.com/New/adobe/,1
http://www.phdstatistics.com/,0
http://clancy.landroverstock.com.au/javascript_makelist_ajax.php/all_stock/?&manucertid=all&fetch=basefueltypeid,0
http://www.koreng.de/musikverlag-koreng.html,0
http://1011.mx/,0
http://erosexfreemovieero.blog.fc2.com/blog-entry-403.html,0
http://04469.net/gjxw/5.html,1
http://130.eltech.ru/,0
http://www.lavistanorthcoast.com/,0
http://www.bridgemoto.co.uk/js/jquery-1.2.6.min.js,0
http://talktotill.com/project-dream-bike-the-bike-built-video/,0
tunnel://fejxgovghi.spotilocal.com:4376/,0
http://recyclingzement.at/,0
http://www.edgarcayce.hg.pl/artykuly/olej-rycynowy-leczy.html,0
http://www.aladdin-aic.com/company/,0
http://2mformacion.com/rf734rgf,1
http://www.etvoilanashville.com/menus,0
http://www.matsu-nsa.gov.tw/UserFiles/image/%E5%8C%97%E6%B5%B7%E5%9D%91%E9%81%93%E8%97%8D%E7%9C%BC%E6%B7%9A.JPG,0
http://vfs.edu/,0
http://langleymillinfantschool.co.uk/,0
http://141.117.229.17/,0
http://damilk.com.ua/modules/Inc/index.html,1
http://art.tuckered.com/assets/ui-icons.svg,0
http://dolinscy.pl/,0
http://www.eccgroup.net/eccgroup/galleries/large/01/163/index.php,1
http://ussa-up-date.com/usaa.com/question.php,1
http://nextgenins.com/static/images/partners.svg,0
https://heritage.bentleymotors.com/en/faq,0
http://sio.dmrxr.cn/sao/,1
http://alorica.com/,0
http://saunafinland.net/trustpage/nD/index.php,1
https://felipecarton.cl/fonts/2/,1
http://seifenideen-salzburg.at/,0
http://www.wxjxjd.com/,0
http://consellscomarcals.cat/,0
http://www.iherp.com/ScriptResource.axd?d=qtd5CbTXAFMk5j6XuX-O9cgPyqgU1TuGd0A540rI34hO0_QhtiFFQtzdQk7hpyRV_qGf4FJQgkDBj-pbr350dGhyOeLgmTb8HRRma3h76S7SwThePvyojL7EY-06o6W4ZuI5X2CgQ6PVf0G1VeVetj1paFHv3l_rLafn0J39oPM1&t=ffffffffafdfa956,0
http://vivokakegawa.com/,0
http://marlboropridesoftball.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20,0
http://joshtekk.com/,0
http://www.chronicdiseases.info/wp-includes/js/jquery/ui/dialog.min.js?ver=1.11.4,0
http://mckenziemgmt.com/js/menu-unpacked.js,0
http://kontoid146885544436.info/aktulisierung/de-DE/www.paypalobjects.de/0/Ojo=/27450.html,1
http://itpotok.ru/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1,0
http://www.sonorisation.be/,0
http://blog.applead.net/wp-content/themes/goodnews5/fonts/icons/momizat/momizat.woff,0
http://krebsegaarden.dk/uploads/files/46/2016-03-menu.pdf?1456830381,0
http://michibeya.moo.jp/road/touge_html/R13_kuriko_f_01.html,0
http://www.motorindoor95.com/,0
http://www.fpsjzx.net/detail/1_17183151064.html,0
http://www.lifepurposecheerleader.com/,0
http://www.rbtec.com/,0
http://cdd.net.ua/apothecary/shopping_cart.php?ref=%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5Cu0010%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%5C%,1
http://www.parkcontroller.com/,0
http://dl.pocolegion.com/n/12848652/free%20spider%20solitaire.exe,1
https://ieee-collabratec.ieee.org/app/community/102/Blockchain/post/detail/commpost_59390e03-d515-4431-93af-e6ba951b7056,0
http://doc.technofroid.fr/,0
http://gamcousa.com/ScriptResource.axd?d=RlQZGF92W9AIsqPt6zFVuzHLfab9Y0fdUR9V4JjTUyNXZKPwKv2f2WQMobFftmk87NLEyuVtLYeaG0QgKJRyA33c1nUf2MFzhCQ1qJIO6TEGpZUVc_ZHzb-22GBK3iUBJtnHq4CjTqXDvzltd1eawmGuFYX1HuGKc0bvkkUEcsx84KcG0&t=2e2045e2,0
http://www.transportationtechnologyventures.com/simwiki/index.php?title=Other_Simulators,0
http://6036529-0.alojamiento-web.es/wordpress/wp-content/themes/realhomes/js/swipebox/js/jquery.swipebox.min.js?ver=1.4.1,0
http://www.lala9.com/vbn/Sourse.htm,1
http://www.orca-tools.de/fileadmin/tracking/ostat.php?click=0-731-2,0
http://bt--15375751374789191189.tekblue.net/ps3/SOURCEID_119__ITM_3__SID_15375751374789191189__TV2NSPID_BNQiMpjaBOpM__ADCGUID_pse1Blx789fZQVjjx29U__PVER_pse1vpaidx2fmasterx2f40c6f1c__SIDTIM_1462828337664__PTYPE_swf__TAFRAMEH_NaN__PROVIDER_pse1bluex2d18x2dusx2da0306af__TAFRAMEW_NaN__JAVASREN_ENABLED__BOOTMODE_VPAID__PSJSTREF_pse1httpx3ax2fx2fstarsx2etopix78x2ecomx2fslideshowx2f17187x2fslide24__FLANG_en__PSJSREF_pse1httpx3ax2fx2fwwwx2etopix78x2ecomx2f__FVER_pse1WINx2021x2c0x2c0x2c213__BLUEPUB_21__EXCH_pse1Di,0
http://www.minhman.vn/Bofa/home/confirm.php,1
http://www.gurbanifm.in/,0
http://www.hamburg-siebdruck.de/,0
http://akashaweb.activeboard.com/t38630368/femdom-fiction/,0
http://supportpoint.tpt.com/,0
http://insynchhosting.co.uk/domainhosting/index.php,0
http://31.168.180.115/,0
http://www.fabricmuse.com.au/apps/ecommerce/api/json?metaSiteId=dfa9190d-d074-4c40-b390-a98c5065c254&svSession=88763aaaea8710e08e8c88b3716deceac95c559cc3261e5a7bf73d1251a8149552849a32c0e137de28358d797623001f1e60994d53964e647acf431e4f798bcd138f3ef1e45d9b5fa9729f94847577b089ce980dd722bcf30c65d76ead7ac736,0
http://www.planetworks.co.jp/logo4.swf,0
http://luutruviet.vn/css/payament/87zrazsazr4a9raz/?6c7575747275766965742e766e=,1
http://www.pinaythinks.com/wp-includes/js/comment-reply.min.js?ver=7b4e09f982d10fc1a60f434bacb4638f,0
http://fr.ucc.blognawa.com/46052,0
http://js2294.cnbole.net/s/i2.php?id=5657,0
http://firstcoastmohs.com/outlook/,1
http://mail.naftogaz.com/,0
http://communitynorthwest.com/combres.axd/HomePageCss/-409452636/,0
http://www.sabaki.no/meny/,0
http://co2-kaeltetechnik.de/,0
http://www.vinhomestranduyhung.us/category/business-products-services,0
http://5ijk.net/,0
http://rivieramamaia.ro/juXIvYWvWI/detonmsga.php?uzrnotm=&ondata=90938,1
http://greenshifteducation.co.uk/,0
http://www.hga82222.com/phpcode/44991.html,1
http://truesouth.com.au/?sccss=1&ver=6f546f9f89ebf11ddcf8cacc3f564cad,0
http://grzegorzidzikowski.pl/knotting.php,1
http://www.joga-joga.pl/js/lib/mintajax1.2.js,0
http://www.beyondtheninetyminutes.com/business-2/bangalore-metro-the-journey-so-far-4.html,0
https://www.worldventures.com/dreamtripslife/en-us/membership,0
http://beecoup-a.akamaihd.net/,0
http://healthvarta.com/,0
http://www.derstuttgarterwesten.de/,0
http://www.stmcircularknittingmachine.com/honela/os/index.php,1
https://www.ushaconstructions.in/images/projects/alibaba/alibaba/login.alibaba.com.php,1
http://myzooanimals.co.uk/,0
http://ih044n.axshare.com/resources/scripts/axure/legacy.js,0
http://jessmira.de/,0
http://thatstylethough.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.revolution.min.js?rev=4.6.0&ver=4.4.2,0
http://frontsight.com.au/onlinebanking.mandtbank.com/online.htm,1
http://feeds.pcmag.com/Rss.aspx/SectionArticles?sectionId=28149,0
http://bizin.ae/eng/elemec-electrical-contracting-llc-653632,0
http://sohappystory.tistory.com/310,0
http://www.rentabikevandam.nl/,0
http://syamotor.com/,0
http://ststephenschamba.com/pdf2/Pdf/file.htm,1
http://app.guyi.com.cn/nanhui/manage/RankingGuYiNew.aspx,0
http://education.ultrahafiza.com/,0
http://host.indoushosting.com/,0
http://skeetj.com/,0
http://netpeaks.dosugoi.net/e477841.html,0
http://zyastechnologies.com/technology-found-error/load-detected/,1
http://www.bosquesolutions.com/scripts/jquery_cycle.js,0
http://94design.be/,0
http://luojinping.com/2015/06/22/volatile%E8%AF%A6%E8%A7%A3/,0
http://www.aurukun.qld.gov.au/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1,0
http://www.margaritarentals.com/scripts/user.js,0
http://www.gen-xinfotech.com/adobereader/adobee/adobe.html,1
http://vermaestates.co.uk/,0
http://devv-c0nfr1m.verifikasion1.ga/,1
http://nem-portugal.org/wp-content/themes/dante/woocommerce/login.jsp.php,1
http://90.238.236.2/,0
http://autodiscover.sohillsumc.org/autodiscover/autodiscover.xml,0
http://otvetivam.net/,0
http://js3022.lishuanghao.com/s/lr_s.js,0
http://cazavo.sk/,0
http://diehardfoodies.blogspot.com/2014/09/thinking-about-tp.html?dynamicviews=1&v=0,0
http://advent.langtour.de/,0
https://mx-keepexploring.canada.travel/things-to-do/wildlife-viewing-bc-grizzlies-orcas,0
http://lq7zz.reward-zone.0444.pics/templates/_common/js/date/returnDate.en.js,0
http://a248.e.akamai.net/,0
http://infoweb1.tourtotal.com:8888/bin/checker?mode=6&dtime=0&module=22&service=3&etime=20170727114232&mailidx=0&seqidx=1&dmidx=43966637&emidx=0&flag=1,0
http://accountigbs.com/new/chat/fb1/?i=348105,1
http://hotel-klausenhof.tramino.de/tramino/js/DetailBuchung.js?r=9009,0
http://www.leuchtmittel-ratgeber.de/leuchtstoffroehren-leuchtstofflampen.php,0
http://www.wf-cpas.com/media/mod_vt_nivo_slider/js/jquery.nivo.slider.min.js,0
http://ips-online.net/,0
http://hardangervask.no/,0
https://www.cigna.com/healthwellness/hw-en-espanol/medicamentos/prednisolone-ophthalmic-d03221a3,0
http://email.anantara.cprv-egifting.com/o/eJxNT0FuwyAQfA2-oCJYDMQHH5JGSS95QI8LXhKq2K6IsZK-vvhQqaeZHY1mdoY-wiC7JvUglZVGamlbpa1QugMQu860RhwPbn_S4FgrccJpwYwifOf1ja4pLmm6ijCPza1XBjxEstZro41XJuKu7YyPEQf0UjZ__p65AwMI90TTUglnes8rXj7O_ELjnBM96sngfVMfxX9R-O_7nAsDtxLPFCitNHDk9_Is-cXpXCv4Opdwo8xAbTHu2OR-wemFYsUfqDNoDNvPv93lSz8,0
http://www.xn--90acqjv.xn--p1ai/wp-content/uploads/2013/11/Obzor-ASUTP.pdf,0
http://paypal.com.support-accounts.com/,1
http://www.depalolawfirm.com/includes/omtr_variable.js,0
http://t.flashscore.se/x/feed/g_1_WhM0wGsC,0
http://www.gtanewcondo.ca/iq_condo.php,0
http://itforumv3.itdes.co.il/community/WebService/WebServiceC.asmx?WSDL,0
http://pro-boost.ro/thunderzm/GTProtector.dll?0.533424,1
http://bank.all4exam.com/wp_admin/css/es/G/Bethpage%20Federal%20Credit%20Union.htm,1
http://globalvoices.co.uk/main-quote-thanks.php,0
http://js.easytransfer.cn/js/portal/lib/customLib.min.js,0
http://www.youthmachine.com/,0
http://109.123.121.92/~meridianwatersid/chase/files/6883267b12de81c72c6fc5c42ae19542,1
https://bibelgemeinde-gummersbach.de/die-geschichte-gottes-mit-den-menschen/,0
https://debruijnenco.nmbrs.nl/website.aspx,0
http://b2b.palbeck.de/magmi/Gdoccc/index.php,1
http://www.franklinhospital.net/js/custom.js,0
http://176.77.49.248/,0
http://falip.blogfa.com/category/17,0
http://universalupdatess.kheoshong.com/surprise/u.php?l=_jehfuq_vjoxk0qwhtogydw_product-userid&amp;amp,1
http://www.infos-automobile.fr/tag/campagne,1
https://www.entrepreneur.com/article/280769,0
http://www.dixiechopper.com/news-events/press-releases/,0
http://zyncworld.com/dist/au/3.php,1
http://mariawoodphotography.shootproof.com/gallery/2179365/bundledownloaded,0
http://www.9599aa5.com/products/15.html,1
http://www.harlestone.northants.sch.uk/,0
http://bcvippc03.rightnowtech.com/,0
http://valley-green-clean.com/wp-includes/js/wp-emoji-release.min.js?ver=218fe56666f738c3ab5e700c682ed1df,0
http://ggmannnnnn.tumblr.com/likes/page/3,0
http://xn--68j8h3d1dzd605svmijw5av6d.net/,0
http://trma360.tigerrockmartialarts.com/Content/Template/CTRA02/file/font/tradegothicltboldcon.ttf,0
http://evergreen.kz/,0
http://expertmqgovernment.loan/,0
http://femmshop.com/,0
http://www-adrwords.goorgle.online.sesrisan.com/ServicesLogin.service.continues.adwords.google.com.identitys.sourceid.Online.accounts.3Dawo26subid3Dmx-co/Adwords2.htm,1
http://107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675754170397.bodydesign.com.au/,1
https://bemighty.com/,0
http://www.acutehearingnsw.com.au/CatalystScripts/Java_DatePicker.js?vs=b2004.r486545-phase1,0
http://www.therustyonion.com/roclt/wp-includes/js/wp-emoji-release.min.js?ver=4.4.3,0
http://www.majorbob.com/api/census/RecordHit?crumb=AYD954r_GDXN0oWcBHI39FQK-HWC-NtO,0
http://107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675755616651.bodydesign.com.au/,1
http://www.chinahockey.org/,0
http://torrent20.ru/Arhiv_876654896.exe,1
http://www.dij8.com/inc/nzclock.js,0
http://www.affittofacile.com/js/jquery.prettyPhoto.js,0
http://www.baebatteriesusa.com/products/docs/BAE-G%20OPzS-2V.pdf,0
http://ggepestcontrol.com/den/lion/login/,1
http://www.digitaltechnik-grundlagen.de/category/grundlagen/,0
http://www.rickandlynne.com/cheese/process/,0
http://mgthtyueioeoopwp.life/,1
http://www.petitboulot.ch/fonction/jquery-1.4.2.min.js,0
http://www.landata.ru/bitrix/templates/bootstrap/js/bootstrap.min.js,0
http://www.abracad.org/animate.js,0
http://www.jfcelectric.com/docs/js/jquery.easing.1.3.js,0
http://www.profsajunga.org/media/system/js/mootools.js,0
http://auction1.derhammerstein.com/dealers/images/1868/thumb.jpeg,0
http://pacificonline.co.uk/index.php,1
http://newlifecoachinc.org/,0
http://pokemonxyrom.org/,0
http://www.manandvanreading.co.uk/sites/all/modules/webform/js/webform.js?8,0
http://baratno.com/kismama/tudatos-szulo/,0
http://kenzer.blogfa.com/,0
http://behappy-bien-etre.be/,0
http://www.kdheid.de/,0
http://dark-o-reborn.tumblr.com/,0
http://downloadcs.top/web/svchost.exe,1
http://www.apnascientific.com/,0
https://getfidelis.com/,0
http://apartments-las-arcadias.hotels-palmademallorca.com/,0
http://mitragynaspeciosakorth.com/rerutrer.htm,1
http://www.kphomeinspection.com/real-estate-agents.html,0
http://www.aynsleydunbar.com/,0
http://actclearwaterpools.com.au/dropbox/LoginVerification.php,1
http://evripidisandhistragedies.com/site/,0
http://mybestkitchenstuff.com/wp-admin/images/ali/,1
http://redericto.random-easy.ru/nethost.exe?etag=74ff1f6cd4b4ac5f6dbb4237478c9a44,1
http://www.progunleaders.org/PrivateSales/,0
http://www.coeurdarome.com/modules/water/5ierve/cleanuos,1
http://itechstore.yalla.co.il/,0
http://tradepeople.net/,1
